radiation_level,pressure,alien_prob,flare_prob,growth_potential,h2o,target
76.11,0.618,-9.0,25.4,3.0,0,non_habitable
59.067,0.525,11.829,16.0245,,0,non_habitable
67.77,0.5660000000000001,14.1,12.475,3.9,0,non_habitable
67.81,0.529,9.4,11.31,4.1,0,non_habitable
36.51,0.67,7.7,8.56,3.2,1,potentially_habitable
97.56200000000001,0.40483371700000004,-5.6,18.5,2.6639999999999997,0,non_habitable
81.26,0.519,4.0,15.185,,0,non_habitable
88.35,0.6890000000000001,10.2,14.7,3.9,1,potentially_habitable
68.313,0.473,4.295,14.405999999999999,3.09,0,non_habitable
51.93,0.946,0.7,3.65,4.1,1,potentially_habitable
45.57,0.727,-1.4,5.8,4.7,0,non_habitable
28.3,0.78,0.2,9.295,,1,potentially_habitable
52.72,0.59,2.2,9.88,3.2,0,non_habitable
91.02,0.494,13.3,21.48,,0,non_habitable
29.78,0.265,8.1,9.05,,1,very_habitable
25.16,1.112,-1.6,2.89,4.8,1,very_habitable
56.2,1.107,-1.2,2.7,4.2,1,very_habitable
58.413000000000004,-0.004364805,2.3,20.25,2.574,0,non_habitable
44.85,0.46399999999999997,6.9,11.1,,1,very_habitable
86.667,0.181843588,4.9,17.05,2.7260000000000004,0,non_habitable
67.095,0.6990000000000001,10.729000000000001,11.0725,,0,non_habitable
73.74,0.672,7.1,15.8,,1,potentially_habitable
81.821,0.514149134,-12.4,37.9,2.3369999999999997,0,non_habitable
60.563,0.795,3.853,8.94,3.074,1,potentially_habitable
33.375,1.069,3.075,6.104,3.863,1,potentially_habitable
158.33100000000002,1.032739605,5.3,6.55,4.2139999999999995,1,potentially_habitable
68.438,0.307,4.007,17.428,2.807,0,non_habitable
87.26,0.509,12.0,15.145,3.9,0,non_habitable
81.89,0.42,16.3,19.14,,0,non_habitable
71.594,0.6990000000000001,13.535,13.1365,,0,non_habitable
86.18,0.452,13.5,17.53,3.7,0,non_habitable
33.2,0.86,2.1,8.725,,1,potentially_habitable
88.6,0.41200000000000003,5.2,18.02,2.5,0,non_habitable
37.82,1.058,3.6,6.19,5.7,1,potentially_habitable
14.82,0.158,-1.4,17.86,,1,very_habitable
48.468999999999994,0.877,3.6,10.512,3.221,1,potentially_habitable
92.45,0.607,9.3,14.73,,0,non_habitable
25.078000000000003,0.40700000000000003,0.616,11.64,4.996,1,very_habitable
75.05,0.515,11.5,19.55,3.8,0,non_habitable
97.28,0.763,10.5,13.97,3.6,0,non_habitable
99.065,0.419790586,-8.9,27.15,2.627,0,non_habitable
69.44,0.5670000000000001,-0.2,27.455,2.6,0,non_habitable
184.021,0.99100444,5.1,6.55,4.087,1,potentially_habitable
68.34,0.42700000000000005,4.7,13.295,2.7,0,non_habitable
99.18799999999999,0.573,3.866,13.175,3.2319999999999998,1,potentially_habitable
43.0,0.28300000000000003,0.828,17.336,6.231,1,very_habitable
101.82,0.762,1.8,10.6,,1,very_habitable
62.961999999999996,0.71,12.81,12.107000000000001,,1,potentially_habitable
15.867,0.937,-5.4270000000000005,9.48,4.785,1,very_habitable
25.698,0.6823256190000001,4.7,2.95,4.388,1,potentially_habitable
65.84,0.672,3.2,10.8,3.4,1,potentially_habitable
94.25,0.525,4.813,17.55,3.029,0,non_habitable
63.67,0.344,6.0,14.745,3.0,0,non_habitable
69.416,0.6829999999999999,8.831,15.0205,,0,non_habitable
67.52,0.7120000000000001,5.3,9.15,3.2,0,non_habitable
56.96,0.721,5.2,12.4,3.6,1,potentially_habitable
89.52,0.41,13.6,15.78,3.2,0,non_habitable
51.281000000000006,0.809,3.9819999999999998,9.982000000000001,3.3560000000000003,1,potentially_habitable
84.257,0.576456532,12.7,14.35,3.077,0,non_habitable
35.844,0.99,-0.207,5.676,3.58,1,very_habitable
88.06,0.956,2.5,4.19,4.7,1,potentially_habitable
31.58,0.727,-6.9,11.95,4.5,1,very_habitable
97.5,0.518,6.042000000000001,19.691,3.213,0,non_habitable
85.11,0.5670000000000001,0.2,13.0,3.9,0,non_habitable
43.593999999999994,1.111,-0.8190000000000001,4.725,4.742,1,potentially_habitable
39.75,0.733,0.9,10.04,5.5,1,very_habitable
87.42,0.504,12.7,15.225,4.0,0,non_habitable
84.2,0.792,-1.2,4.6,3.8,1,potentially_habitable
47.693999999999996,0.96,7.483,10.2755,,1,potentially_habitable
65.001,0.737,8.472999999999999,9.2295,,1,potentially_habitable
112.5,0.413,8.1,22.875,,0,non_habitable
82.02,0.716,4.5,15.43,,0,non_habitable
46.148999999999994,0.748,10.328,12.154000000000002,,0,non_habitable
29.95,0.516,2.4,13.68,2.8,1,very_habitable
48.562,0.764,11.775,11.0455,,0,non_habitable
19.53,0.856,-0.1,5.75,3.9,1,potentially_habitable
104.14,0.312,6.4,21.565,,0,non_habitable
109.7,0.449,6.5,22.745,,0,non_habitable
36.27,0.705,5.0,7.4,3.6,1,potentially_habitable
76.125,0.743,3.5810000000000004,11.751,3.016,0,non_habitable
102.16799999999999,0.630020851,12.0,14.5,3.364,0,non_habitable
23.48,0.904,0.8,7.8,5.1,1,very_habitable
66.98,0.654,6.0,13.8,3.5,1,potentially_habitable
47.656000000000006,0.012,9.334,24.357,3.092,0,non_habitable
130.95,0.545,6.2,12.17,4.2,0,non_habitable
58.76,0.354,3.5,16.94,2.7,0,non_habitable
22.266,0.102,0.8859999999999999,17.962,5.254,1,very_habitable
39.54,0.914,4.9,5.64,,1,potentially_habitable
222.5,0.852,4.614,6.959,3.557,1,very_habitable
22.641,0.8390000000000001,-15.014000000000001,19.653,4.492,1,very_habitable
41.968999999999994,0.915,0.516,6.516,3.65,1,potentially_habitable
102.35,0.5579999999999999,15.8,20.145,3.2,0,non_habitable
47.063,0.446,0.122,15.600999999999999,5.507999999999999,1,very_habitable
20.75,0.624,2.222,9.936,5.52,1,very_habitable
82.13,0.42700000000000005,-12.2,23.4,3.3,0,non_habitable
82.48,0.836,9.7,12.595,,1,potentially_habitable
73.08,0.63,5.2,14.5,3.3,1,potentially_habitable
68.79,0.433,1.9,13.145,2.9,0,non_habitable
11.761,1.329,7.757999999999999,5.956,,1,potentially_habitable
21.94,0.82,3.3,7.68,5.4,1,very_habitable
64.97,0.736,4.6,16.0,2.8,0,non_habitable
168.43,0.7809999999999999,2.2,12.9,,1,potentially_habitable
92.64,0.828,9.5,16.05,3.9,1,potentially_habitable
67.611,0.715,16.285999999999998,15.062000000000001,,0,non_habitable
77.94,0.436,6.7,13.05,3.2,0,non_habitable
63.84,0.763,6.0,10.1,3.8,0,non_habitable
110.36,0.78,3.9,13.145,,1,potentially_habitable
79.301,0.726564216,5.1,13.05,3.25,0,non_habitable
21.266,0.48,3.2060000000000004,13.2,4.551,1,very_habitable
140.93,0.792,6.1,12.25,4.1,1,potentially_habitable
65.125,0.498,2.5869999999999997,11.329,3.424,1,potentially_habitable
83.39,0.607,-0.9,21.65,3.1,0,non_habitable
109.836,0.56205483,1.5,81.65,0.852,0,non_habitable
68.722,0.45899999999999996,5.117,17.4005,,1,very_habitable
46.906000000000006,0.8440000000000001,1.9240000000000002,7.696000000000001,3.4810000000000003,1,potentially_habitable
62.938,0.655,11.593,11.2465,,1,potentially_habitable
82.8,0.462,11.9,16.365,3.2,0,non_habitable
47.875,0.6759999999999999,0.446,4.388,4.797,1,potentially_habitable
32.286,0.988648125,0.6,8.3,4.513999999999999,1,very_habitable
88.63,0.583,-0.6,28.2,3.0,1,potentially_habitable
38.93,0.97,6.0,6.96,,1,potentially_habitable
102.07,0.369,15.5,17.425,3.4,0,non_habitable
88.76,0.513,11.7,19.065,,0,non_habitable
58.281000000000006,0.9179999999999999,3.905,8.302,3.83,1,potentially_habitable
39.15,1.053,-0.2,4.4,3.8,1,very_habitable
47.37,0.7859999999999999,6.1,10.75,3.4,1,potentially_habitable
55.97,0.9229999999999999,2.5,4.85,4.1,1,potentially_habitable
40.54,0.812,3.5,8.55,3.7,1,potentially_habitable
85.494,0.622317661,11.6,13.3,3.173,0,non_habitable
76.31,0.496,13.7,18.35,3.6,0,non_habitable
68.42,0.5670000000000001,-0.4,13.2,4.5,1,potentially_habitable
43.298,0.759,6.603,8.8445,,1,very_habitable
72.24,0.633,10.1,12.25,3.7,0,non_habitable
94.56,0.47100000000000003,12.3,20.75,3.9,0,non_habitable
137.77,0.78,3.2,13.37,,1,potentially_habitable
96.31,0.462,15.0,22.025,3.6,0,non_habitable
70.192,0.721,13.645999999999999,12.696,,0,non_habitable
66.10600000000001,0.738859802,6.9,16.25,3.5980000000000003,0,non_habitable
32.489000000000004,0.6459999999999999,11.829,15.8045,,1,very_habitable
52.02,0.986,7.1,8.165,4.7,1,potentially_habitable
20.55,1.147,4.1,3.145,5.1,1,very_habitable
71.32,0.358,8.0,14.36,3.3,0,non_habitable
118.48,0.619,1.8,9.51,,1,potentially_habitable
71.98,0.529,10.5,19.35,3.8,0,non_habitable
118.43799999999999,0.408,3.6919999999999997,14.716,3.6069999999999998,1,very_habitable
99.27,0.52,13.0,16.245,3.8,0,non_habitable
40.571999999999996,0.793650718,6.8,7.3,3.5180000000000002,1,very_habitable
78.62,0.354,0.5,24.675,2.1,0,non_habitable
25.2,0.55,4.9,6.65,3.8,1,potentially_habitable
66.22,0.893,4.0,7.775,3.4,0,non_habitable
26.719,0.898,-0.026000000000000002,4.372,4.977,1,potentially_habitable
44.531000000000006,0.68,1.426,15.42,5.031000000000001,1,very_habitable
99.42200000000001,0.5077209770000001,-19.6,29.3,2.306,0,non_habitable
92.9,0.507,11.4,13.27,3.8,0,non_habitable
69.63,0.685,8.7,11.35,3.3,0,non_habitable
40.44,1.119,1.4,3.6,4.7,1,potentially_habitable
19.36,0.562,3.7,5.55,5.0,1,very_habitable
59.281000000000006,0.9229999999999999,0.877,5.275,4.617,1,potentially_habitable
37.28,0.713,-3.7,13.05,4.0,0,non_habitable
60.58,0.589,8.6,11.4,3.2,0,non_habitable
84.32,0.401,14.9,17.04,3.7,0,non_habitable
81.01,0.6886867240000001,4.0,17.0,3.17,0,non_habitable
85.45,0.509,12.6,15.215,4.0,0,non_habitable
68.829,0.688,15.790999999999999,14.9795,,0,non_habitable
65.875,0.7190000000000001,1.158,7.386,3.3560000000000003,0,non_habitable
60.63,0.684,4.0,9.4,3.4,0,non_habitable
49.35,0.919,-1.2,4.1,3.6,1,very_habitable
60.75,0.71,0.8,10.6,3.3,1,potentially_habitable
50.063,0.951,4.121,9.892999999999999,3.484,1,potentially_habitable
73.816,0.769,5.226,11.347999999999999,,0,non_habitable
47.828,0.9790000000000001,7.042999999999999,9.1745,,1,potentially_habitable
29.12,0.539,6.0,14.68,2.9,1,very_habitable
73.97,0.498,5.9,16.85,3.5,0,non_habitable
33.031,0.9279999999999999,0.322,5.977,4.406000000000001,1,very_habitable
54.156000000000006,0.821,1.138,11.020999999999999,2.9339999999999997,0,non_habitable
25.622,1.037,-0.55,9.945,,1,very_habitable
67.6,0.581,2.7,10.05,3.2,0,non_habitable
30.28,0.498,-1.7,10.485,4.1,1,potentially_habitable
58.9,0.664,1.6,20.6,3.4,0,non_habitable
127.25,0.519,7.5,17.585,3.6,0,non_habitable
32.75,0.778,3.5,9.39,3.8,1,potentially_habitable
56.95,0.662946614,-1.4,12.2,2.9810000000000003,0,non_habitable
83.8,0.745,12.0,13.1,3.5010000000000003,0,non_habitable
28.875,0.9440000000000001,0.892,4.723,5.047,1,very_habitable
39.875,0.9390000000000001,-1.6980000000000002,5.2139999999999995,3.799,1,potentially_habitable
51.96,0.465,4.7,11.15,3.4,0,non_habitable
79.42699999999999,0.581038949,2.3,19.75,3.154,1,very_habitable
36.538000000000004,1.005609445,-0.7,8.45,4.698,1,very_habitable
71.0,0.679,1.003,14.769,2.787,0,non_habitable
191.22,0.81,8.3,11.25,3.6,1,potentially_habitable
79.813,0.534,4.1160000000000005,13.315,3.3089999999999997,0,non_habitable
58.266999999999996,0.737,7.922999999999999,10.7705,,0,non_habitable
63.36,0.384,8.2,20.85,3.3,1,potentially_habitable
61.233000000000004,0.31764554300000003,7.0,12.4,3.013,0,non_habitable
46.063,0.366,0.74,15.764000000000001,5.652,1,very_habitable
36.094,0.11800000000000001,2.679,17.585,6.422000000000001,1,very_habitable
76.938,0.509,6.381,14.322000000000001,3.719,1,very_habitable
52.326,0.206556044,1.1,16.95,2.708,0,non_habitable
23.8,0.7240000000000001,0.1,6.05,4.4,1,very_habitable
55.66,1.063,2.6,5.3,4.5,1,very_habitable
51.351000000000006,0.737,9.051,10.8395,,0,non_habitable
54.42,0.92,6.2,7.405,,1,potentially_habitable
66.595,0.25959387899999997,5.6,15.4,2.912,0,non_habitable
43.343999999999994,0.12300000000000001,2.001,18.165,5.426,1,very_habitable
78.66,0.521,9.8,15.9,3.3,0,non_habitable
77.1,0.493,7.6,15.5,3.2,0,non_habitable
105.0,0.18,2.762,16.867,4.633,1,very_habitable
26.546999999999997,0.657,-2.215,6.756,4.312,1,very_habitable
43.3,1.063,2.6,7.4,3.9,1,potentially_habitable
84.96,0.516,10.0,12.71,,0,non_habitable
60.073,0.021189298999999998,2.9,19.45,2.67,0,non_habitable
72.26,0.634,5.3,16.795,3.2,0,non_habitable
65.18,0.607,-1.1,24.32,3.3,0,non_habitable
74.563,0.779,-0.6659999999999999,32.404,2.168,0,non_habitable
64.145,0.8314218170000001,7.6,9.4,3.6919999999999997,0,non_habitable
94.375,0.52,-4.122,34.884,2.059,0,non_habitable
145.75,0.755,1.651,10.849,2.908,1,very_habitable
27.42,0.452,4.8,10.075,,1,potentially_habitable
75.5,0.32299999999999995,8.346,20.17,3.133,0,non_habitable
23.628,0.6923180440000001,5.5,3.25,4.305,1,potentially_habitable
94.686,0.410608543,-12.8,28.0,2.4419999999999997,0,non_habitable
93.18,0.78,4.7,13.0,,1,potentially_habitable
110.0,0.59,5.83,12.286,3.4160000000000004,1,potentially_habitable
56.541000000000004,0.183554534,1.0,15.6,2.885,0,non_habitable
84.28,0.755,7.4,11.64,,1,potentially_habitable
62.94,0.539,3.6,11.2,3.1,0,non_habitable
47.718999999999994,1.157,1.099,3.784,4.727,1,potentially_habitable
71.81,0.736,-14.8,24.055,3.4,0,non_habitable
75.71,0.5670000000000001,6.6,13.5,3.1,0,non_habitable
85.0,0.6809999999999999,-3.342,36.008,2.4,0,non_habitable
83.41,0.579,2.3,14.45,3.2,1,potentially_habitable
60.3,0.915,4.6,5.01,5.6,1,potentially_habitable
76.24,1.084,4.0,7.9,4.6,1,very_habitable
78.0,0.887,3.0380000000000003,9.266,4.144,1,very_habitable
81.625,0.49200000000000005,6.728,44.248999999999995,1.641,0,non_habitable
49.756,0.9109999999999999,8.467,9.0675,,0,non_habitable
83.72,0.537,11.4,14.25,3.9,0,non_habitable
66.25,0.639,3.7739999999999996,13.657,2.963,0,non_habitable
58.65,0.408,-4.2,10.255,,1,very_habitable
84.75,0.447,10.1,13.945,,0,non_habitable
50.61,0.7659999999999999,5.6,7.995,,0,non_habitable
47.0,0.757,-4.656000000000001,18.133,3.8360000000000003,0,very_habitable
26.953000000000003,0.978,1.9769999999999999,5.006,4.793,1,potentially_habitable
73.188,0.5,3.0260000000000002,11.769,2.795,0,non_habitable
